date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,year,label,cmnameshort,scaling,interpolated,x
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,,0.0,#item+label,#item+name+short,,,
2018-12-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,240.5,NGN,Nigeria,Yobe,2240.0,Damaturu,1969.0,71,14.0,9.0,1,1969_71_14_9,,2018.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1544832000.0
2019-01-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,240.0,NGN,Nigeria,Yobe,2240.0,Damaturu,1969.0,71,14.0,9.0,1,1969_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1547510400.0
2019-02-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,245.0,NGN,Nigeria,Jigawa,2223.0,Gujungu,1973.0,71,14.0,9.0,1,1973_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1550188800.0
2019-03-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,262.35,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,71,14.0,9.0,1,1977_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1552608000.0
2019-04-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,265.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,71,14.0,9.0,1,1971_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1555286400.0
2019-05-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,258.0,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,71,14.0,9.0,1,1972_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1557878400.0
2019-06-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,246.666684,NGN,Nigeria,Jigawa,2223.0,Gujungu,1973.0,71,14.0,9.0,1,1973_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1560556800.0
2019-07-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,243.33333299999998,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,71,14.0,9.0,1,1972_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1563148800.0
2019-08-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,250.0,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,71,14.0,9.0,1,1972_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1565827200.0
2019-09-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,259.0,NGN,Nigeria,Kaduna,2224.0,Saminaka,1982.0,71,14.0,9.0,1,1982_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1568505600.0
2019-10-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,275.0,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,71,14.0,9.0,1,1971_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1571097600.0
2019-11-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,260.0,NGN,Nigeria,Jigawa,2223.0,Gujungu,1973.0,71,14.0,9.0,1,1973_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1573776000.0
2019-12-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,260.0,NGN,Nigeria,Jigawa,2223.0,Gujungu,1973.0,71,14.0,9.0,1,1973_71_14_9,,2019.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1576368000.0
2020-01-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,262.8,NGN,Nigeria,Kaduna,2224.0,Saminaka,1982.0,71,14.0,9.0,1,1982_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1579046400.0
2020-02-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,262.5,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,71,14.0,9.0,1,1979_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1581724800.0
2020-03-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,275.75,NGN,Nigeria,Borno,2216.0,Biu,1968.0,71,14.0,9.0,1,1968_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1584230400.0
2020-04-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,321.6,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,71,14.0,9.0,1,1979_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1586908800.0
2020-05-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,337.5,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,71,14.0,9.0,1,1972_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1589500800.0
2020-06-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,355.25,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,71,14.0,9.0,1,1977_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1592179200.0
2020-07-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,390.0,NGN,Nigeria,Katsina,2226.0,Dandume,1970.0,71,14.0,9.0,1,1970_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1594771200.0
2020-08-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,409.08,NGN,Nigeria,Borno,2216.0,Biu,1968.0,71,14.0,9.0,1,1968_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1597449600.0
2020-09-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,404.35,NGN,Nigeria,Borno,2216.0,Biu,1968.0,71,14.0,9.0,1,1968_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1600128000.0
2020-10-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,345.0,NGN,Nigeria,Jigawa,2223.0,Gujungu,1973.0,71,14.0,9.0,1,1973_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1602720000.0
2020-11-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,336.0,NGN,Nigeria,Jigawa,2223.0,Gujungu,1973.0,71,14.0,9.0,1,1973_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1605398400.0
2020-12-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,345.0,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,71,14.0,9.0,1,1972_71_14_9,,2020.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1607990400.0
2021-01-15,Rice (local) - Wholesale,1/100 100 KG,cereals and tubers,367.75,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,71,14.0,9.0,1,1977_71_14_9,,2021.0,Rice (local) - Wholesale (1/100 100 KG),Rice loc. Whs.,0.01,0.0,1610668800.0
2016-01-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,159.15,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1452816000.0
2016-02-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,178.25,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1455494400.0
2016-03-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,190.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1458000000.0
2016-04-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,203.25,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1460678400.0
2016-05-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,255.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1463270400.0
2016-06-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,241.6,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1465948800.0
2016-07-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,254.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1468540800.0
2016-08-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,288.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1471219200.0
2016-09-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,290.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1473897600.0
2016-10-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,296.25,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1476489600.0
2016-11-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,256.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1479168000.0
2016-12-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,284.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2016.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1481760000.0
2017-01-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,365.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1484438400.0
2017-02-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,350.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1487116800.0
2017-03-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,320.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1489536000.0
2017-04-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,350.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1492214400.0
2017-05-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,332.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1494806400.0
2017-06-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,341.5,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1497484800.0
2017-07-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,290.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1500076800.0
2017-08-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,296.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1502755200.0
2017-09-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,230.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1505433600.0
2017-10-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,235.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1508025600.0
2017-11-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,244.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1510704000.0
2017-12-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,234.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2017.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1513296000.0
2018-01-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,259.4,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1515974400.0
2018-02-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,297.5,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1518652800.0
2018-03-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,325.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1521072000.0
2018-04-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,324.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1523750400.0
2018-05-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,332.0,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1526342400.0
2018-06-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,319.7,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1529020800.0
2018-07-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,294.675,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1531612800.0
2018-08-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,277.12,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1534291200.0
2018-09-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,284.375,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1536969600.0
2018-10-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,263.52,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1539561600.0
2018-11-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,249.65,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1542240000.0
2018-12-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,281.5,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2018.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1544832000.0
2019-01-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,266.218008,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2019.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1547510400.0
2019-02-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,276.65000000000003,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2019.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1550188800.0
2019-03-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,280.55,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2019.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1552608000.0
2019-04-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,269.725,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2019.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1555286400.0
2019-05-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,272.9145604395605,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2019-06-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,276.21043956043957,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2019-07-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,279.40000000000003,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2019.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1563148800.0
2019-08-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,279.35,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2019.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1565827200.0
2019-09-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,277.77500000000003,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2019.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1568505600.0
2019-10-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,284.7,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2019.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1571097600.0
2019-11-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,297.02500000000003,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2019.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1573776000.0
2019-12-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,274.27500000000003,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2019.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1576368000.0
2020-01-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,295.42,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2020.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1579046400.0
2020-02-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,279.25,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2020.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1581724800.0
2020-03-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,320.43,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-04-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,364.45,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2020.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1586908800.0
2020-05-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,374.5,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,592,14.0,9.0,1,1976_592_14_9,,2020.0,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1589500800.0
2020-06-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,374.5,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-07-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,374.5,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-08-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,374.5,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-09-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,374.5,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-10-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,374.5,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-11-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,374.5,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2020-12-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,374.5,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2021-01-15,"Rice (milled, local) - Wholesale",1/100 100 KG,cereals and tubers,374.5,,,,,,,592,,,1,,,,"Rice (milled, local) - Wholesale (1/100 100 KG)","Rice (milled, local) - Wholesale",0.01,1.0,
2016-01-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,139.70000000000002,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,592,14.0,22.0,1,1971_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1452816000.0
2016-02-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,144.0,NGN,Nigeria,Oyo,2235.0,Ibadan,1975.0,592,14.0,22.0,1,1975_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1455494400.0
2016-03-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,174.24,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1458000000.0
2016-04-15,"Rice (milled, local) - Wholesale",1/100 50 KG,cereals and tubers,184.65,NGN,Nigeria,Zamfara,65710.0,Kaura Namoda,1977.0,592,14.0,22.0,1,1977_592_14_22,,2016.0,"Rice (milled, local) - Wholesale (1/100 50 KG)","Rice (milled, local) - Wholesale",0.01,0.0,1460678400.0
